,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
2047,69664391,"4-[[5-Amino-1-(4-nitrobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f54fba100b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65e70>,0,0.6607362951625246,-9.921,>-11
420,17933181,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-hydroxy-3-propan-2-yloxypropyl)benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC(COC(C)C)O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdd070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36e30>,0,0.5864381520119225,-9.92,>-11
2148,71458568,3-[[4-[2-(3-Hydroxypropylamino)pyridin-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide,C1=CC(=CC(=C1)S(=O)(=O)N)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba692a0>,0,0.7214906387171907,-9.912,>-11
1532,58646483,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methoxy-6-(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)OC)S(=O)(=O)N)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56dc0>,0,0.5740878866265692,-9.911,>-11
92,9892201,"4-[[4-[5-(2-hydroxyethylsulfanyl)imidazo[1,2-a]pyridin-3-yl]pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",COCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C(=CC=C4)SCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd22d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c120>,0,0.5208643815201193,-9.896,>-11
138,10152051,"4-[[4-(3-cyclopentyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2,2,2-trifluoroethyl)benzenesulfonamide",CC1=NC=C(N1C2CCCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd38b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d700>,0,0.5727769498261301,-9.895,>-11
2382,91138653,"1,1,1-trifluoro-N-[[4-[[4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]phenyl]-methylidene-lambda4-sulfanyl]methanesulfonamide",CC(C(C)O)NC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=C)NS(=O)(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1aa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba70890>,0,0.5343528297236504,-9.887,>-11
396,17933130,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2-thiazol-3-yloxy)propyl]benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC4=NSC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba363b0>,0,0.7540983606557377,-9.87,>-11
293,11517345,"4-[[4-(2,4-dimethyl-1,3-thiazol-5-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",CC1=C(SC(=N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd8f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba32ce0>,0,0.5128468235159984,-9.861,>-11
1547,58646518,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)F)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01690>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57450>,0,0.5413010013806675,-9.86,>-11
1604,58891351,4-[[5-bromo-4-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-(cyclopropylmethyl)benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCC3CC3,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02ff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58e40>,0,0.5238467525487145,-9.847,>-11
1153,23149451,"4-(1-(3-(1H-pyrrol-1-yl)thiophene-2-carbonyl)-5-amino-1H-1,2,4-triazol-3-ylamino)benzenesulfonamide",C1=CN(C=C1)C2=C(SC=C2)C(=O)N3C(=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f66c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4c510>,0,0.647621541064164,-9.835,>-11
1436,54329538,N-[3-[5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2-oxo-1H-indol-4-yl]prop-2-ynyl]methanesulfonamide,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CCNS(=O)(=O)C)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fe500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54350>,0,0.5587065546753802,-9.83,>-11
342,15907935,"(Z)-N-[3-[5-Fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2-oxo-2,3-dihydro-1H-indol-4-yl]-prop-2-ynyl]-methanesulfonamide",COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CCNS(=O)(=O)C)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbda650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba344a0>,0,0.5587065546753802,-9.83,>-11
2647,138692858,"4-[[5-Amino-1-(2,6-difluorophenyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=C(C(=C1)F)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba226c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba78510>,0,0.5612021857923497,-9.828,>-11
2036,69544667,"4-[[5-Amino-1-(3-thiophen-2-ylprop-2-enoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CSC(=C1)C=CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba659a0>,0,0.63669257931553,-9.828,>-11
1546,58646517,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-(1-hydroxyethyl)benzenesulfonamide",CC(C1=C(C(=CC(=C1)NC2=NC=C(C(=N2)NC(C)C(C)O)Br)F)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba573e0>,0,0.5967213114754099,-9.826,>-11
1514,58646432,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methyl-6-propan-2-ylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)C(C)C)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba565e0>,0,0.5413010013806675,-9.82,>-11
170,10216777,4-[[4-(3-cyclopentyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-cyclopropylbenzenesulfonamide,CC1=NC=C(N1C2CCCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NC5CC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e650>,0,0.546668874537727,-9.812,>-11
2035,69544664,"4-[[5-amino-1-[(E)-3-thiophen-2-ylprop-2-enoyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CSC(=C1)C=CC(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0fae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65930>,0,0.63669257931553,-9.794,>-11
411,17933168,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(3-hydroxy-2,2-dimethylpropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC(C)(C)CO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdcc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36a40>,0,0.5044709388971684,-9.767,>-11
1505,58646395,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-cyano-6-(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)C(F)(F)F)S(=O)(=O)N)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba561f0>,0,0.5970387062987002,-9.757,>-11
1496,58646377,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-chloro-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)Cl)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55e00>,0,0.5413010013806675,-9.753,>-11
2083,69836825,4-[[4-(2-ethyl-5-methyl-1H-imidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CCC1=NC(=C(N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba110e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66ea0>,0,0.6065573770491803,-9.752,>-11
1385,46222553,4-[[4-amino-6-(cyclohexylmethoxy)-5-[(E)-hydroxyiminomethyl]pyrimidin-2-yl]amino]benzenesulfonamide,C1CCC(CC1)COC2=NC(=NC(=C2C=NO)N)NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba52c00>,0,0.6890180857393972,-9.74,>-11
100,9968780,"4-[[5-Amino-1-(pyridine-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=NC(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c580>,0,0.5,-9.74,>-11
307,11697970,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-dimethylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)C)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd95b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33370>,0,0.5576944440036183,-9.719,>-11
416,17933175,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2-thiazol-3-yloxy)propyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC4=NSC=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36c70>,0,0.8032786885245902,-9.712,>-11
2619,136109283,4-[(4-acetyl-2-hydroxy-1H-indol-3-yl)diazenyl]benzenesulfonamide,CC(=O)C1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba217e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba775a0>,0,0.5082677837285944,-9.708,>-11
1493,58646373,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-dichlorobenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Cl)S(=O)(=O)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55cb0>,0,0.5643323785104052,-9.705,>-11
32,5330809,"4-{[5-amino-1-(2,6-difluorobenzyl)-1H-1,2,4-triazol-3-yl]amino}benzenesulfonamide",C1=CC(=C(C(=C1)F)CN2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a570>,0,0.5530054644808743,-9.703,>-11
172,10222183,"4-[[5-Amino-1-(2,4-dimethyl-1,3-thiazole-5-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",CC1=C(SC(=N1)C)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd49e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e7a0>,0,0.5968018689330165,-9.684,>-11
1539,58646500,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-dicyclopropylbenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)C3CC3)S(=O)(=O)N)C4CC4,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba570d0>,0,0.6135127063792577,-9.665,>-11
1600,58891153,4-[[5-bromo-4-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-(5-hydroxypentyl)benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02e30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58c80>,0,0.5428021141270268,-9.652,>-11
1494,58646375,"2-bromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-6-chlorobenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Br)S(=O)(=O)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55d20>,0,0.5971192637563069,-9.649,>-11
2049,69664715,"4-[[5-Amino-1-(4-methoxybenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",COC1=CC=C(C=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba65f50>,0,0.5804084263100656,-9.648,>-11
110,10109094,"4-[[5-Amino-1-(pyridine-3-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CN=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2b90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c9e0>,0,0.5984412131953116,-9.638,>-11
96,9946913,"4-[[5-Amino-1-(pyridine-4-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=CC=NC=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c350>,0,0.6115559672936722,-9.625,>-11
1463,57707597,"N-(2-methoxyethyl)-4-[[4-(4-methyl-2-pyridin-3-yl-1,3-thiazol-5-yl)pyrimidin-2-yl]amino]benzenesulfonamide",CC1=C(SC(=N1)C2=CN=CC=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54f90>,0,0.5292402661389493,-9.621,>-11
2713,143207005,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-ethyl-6-fluorobenzenesulfonamide",CCC1=C(C(=CC(=C1)NC2=NC=C(C(=N2)NC(C)C(C)O)Br)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7aab0>,0,0.5232682144954215,-9.612,>-11
1515,58646433,"2-bromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)Br)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56650>,0,0.5413010013806675,-9.612,>-11
1603,58891302,4-[[5-bromo-4-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-(3-hydroxypropyl)benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58dd0>,0,0.5428021141270268,-9.601,>-11
2681,142660400,"N-(1,4-dioxan-2-ylmethyl)-4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4COCCO4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23a70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba798c0>,0,0.5290611028315947,-9.601,>-11
1467,57881984,4-[[5-bromo-4-[[(2S)-1-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]-N-(3-hydroxypropyl)benzenesulfonamide,CC(C)C(CO)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=O)(=O)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55150>,0,0.5428021141270268,-9.601,>-11
2643,137658097,4-[(6-butan-2-yloxy-7H-purin-2-yl)amino]benzenesulfonamide,CCC(C)OC1=NC(=NC2=C1NC=N2)NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba22490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba782e0>,0,0.5106096089702648,-9.578,>-11
399,17933140,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2-oxazol-3-yloxy)propyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC4=NOC=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36500>,0,0.6885245901639344,-9.568,>-11
145,10158604,N-(cyclopropylmethyl)-4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide,CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC4CC4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3bc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2da10>,0,0.5876091121992763,-9.562,>-11
2079,69834032,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-hydroxypropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC(C)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba10f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66ce0>,0,0.5454545454545454,-9.552,>-11
1491,58646369,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-methoxybenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)F)S(=O)(=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffd80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55bd0>,0,0.5576944440036183,-9.547,>-11
1234,24888166,N-(2-methoxyethyl)-4-[[4-(3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzenesulfonamide,CC(C)N1C=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f8b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4e8f0>,0,0.5128468235159984,-9.539,>-11
31,5330806,"4-[[5-Amino-1-[(3-fluoro-2-thienyl)carbonyl]-1h-1,2,4-triazol-3-yl]amino]-benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CS3)F)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a500>,0,0.6934426229508196,-9.536,>-11
1504,58646393,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-diethylbenzenesulfonamide",CCC1=CC(=CC(=C1S(=O)(=O)N)CC)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba003c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56180>,0,0.5397422145759789,-9.521,>-11
2711,143207001,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methoxy-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)OC)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7a9d0>,0,0.5249075587577167,-9.517,>-11
1544,58646512,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-tert-butyl-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)C(C)(C)C)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba01540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba57300>,0,0.5413010013806675,-9.514,>-11
159,10181910,"4-[[5-Amino-1-(3-bromothiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC(=CC=C1NC2=NN(C(=N2)N)C(=O)C3=C(C=CS3)Br)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e110>,0,0.6771297377854755,-9.511,>-11
405,17933156,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[2-(1,2-oxazol-3-yloxy)ethyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC4=NOC=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc9e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba367a0>,0,0.676602086438152,-9.509,>-11
147,10158976,"4-[[5-Amino-1-(2,6-dimethoxybenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",COC1=C(C(=CC=C1)OC)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2daf0>,0,0.6066379345067869,-9.495,>-11
1951,68873260,4-[[4-[4-(1-Cyanoethoxy)-3-methylanilino]-5-fluoropyrimidin-2-yl]amino]-2-methoxybenzenesulfonamide,CC1=C(C=CC(=C1)NC2=NC(=NC=C2F)NC3=CC(=C(C=C3)S(=O)(=O)N)OC)OC(C)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0d230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba62ff0>,0,0.5068987567759322,-9.491,>-11
1528,58646474,"2-bromo-4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-6-methoxybenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Br)S(=O)(=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00e40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba56c00>,0,0.5741684440841757,-9.489,>-11
